"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"o","4",,"284  29-Dec             0             1.0
",,"stdout","1692117464782",,,,,,,
"o","4",,"285  30-Dec             0             1.0
",,"stdout","1692117464782",,,,,,,
"o","4",,"286  31-Dec             0             1.0
",,"stdout","1692117464782",,,,,,,
"o","4",,"
",,"stdout","1692117464782",,,,,,,
"o","4",,"[287 rows x 3 columns]
",,"stdout","1692117464782",,,,,,,
"o","4",,"       date  interference?  possible wave?
",,"stdout","1692117464814",,,,,,,
"o","4",,"0     1-Jan            0.0             1.0
",,"stdout","1692117464814",,,,,,,
"o","4",,"1     2-Jan            0.0             1.0
",,"stdout","1692117464814",,,,,,,
"o","4",,"2     3-Jan            0.0             1.0
",,"stdout","1692117464814",,,,,,,
"o","4",,"3    10-Jan            0.0             1.0
",,"stdout","1692117464814",,,,,,,
"o","4",,"4    11-Jan            0.0             1.0
",,"stdout","1692117464814",,,,,,,
"o","4",,"..      ...            ...             ...
",,"stdout","1692117464814",,,,,,,
"o","4",,"103  27-May            0.0             1.0
",,"stdout","1692117464814",,,,,,,
"o","4",,"104  28-May            0.0             1.0
",,"stdout","1692117464814",,,,,,,
"o","4",,"105  29-May            0.0             1.0
",,"stdout","1692117464814",,,,,,,
"o","4",,"106  30-May            0.0             1.0
",,"stdout","1692117464814",,,,,,,
"o","4",,"107  31-May            0.2             1.0
",,"stdout","1692117464814",,,,,,,
"o","4",,"
",,"stdout","1692117464814",,,,,,,
"o","4",,"[108 rows x 3 columns]
",,"stdout","1692117464814",,,,,,,
"o","4",,"
Process finished with exit code 0
",,"system","1692117464885",,,,,,,
"Run.Program","5","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe ""C:/Users/42gde/PycharmProjects/physics_lab_tech_job/interference and wave correlation/main.py""",,"PythonRunner",,"1692119451484","main.py",,,,,,
"o","5",,"       date  interference?  possible wave?
",,"stdout","1692119452672",,,,,,,
"o","5",,"0     2-Jan            1.0             1.0
",,"stdout","1692119452672",,,,,,,
"o","5",,"1     3-Jan            1.0             1.0
",,"stdout","1692119452672",,,,,,,
"o","5",,"2     4-Jan            1.0             1.0
",,"stdout","1692119452672",,,,,,,
"o","5",,"3     5-Jan            1.0             1.0
",,"stdout","1692119452672",,,,,,,
"o","5",,"4     6-Jan            1.0             1.0
",,"stdout","1692119452673",,,,,,,
"o","5",,"..      ...            ...             ...
",,"stdout","1692119452673",,,,,,,
"o","5",,"271  27-Dec            1.0             1.0
",,"stdout","1692119452673",,,,,,,
"o","5",,"272  28-Dec            1.0             1.0
",,"stdout","1692119452673",,,,,,,
"o","5",,"273  29-Dec            1.0             1.0
",,"stdout","1692119452673",,,,,,,
"o","5",,"274  30-Dec            1.0             1.0
",,"stdout","1692119452673",,,,,,,
"o","5",,"275  31-Dec            1.0             1.0
",,"stdout","1692119452673",,,,,,,
"o","5",,"
",,"stdout","1692119452673",,,,,,,
"o","5",,"[276 rows x 3 columns]
",,"stdout","1692119452673",,,,,,,
"o","5",,"2-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"3-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"4-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"5-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"6-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"7-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"8-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"9-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"10-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"11-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"12-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"13-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"14-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"15-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"16-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"17-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"18-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"19-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"20-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"21-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"22-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"23-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"24-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"25-Jan
",,"stdout","1692119452673",,,,,,,
"o","5",,"1-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"2-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"3-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"4-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"5-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"6-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"7-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"8-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"9-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"10-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"11-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"12-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"13-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"14-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"15-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"16-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"17-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"18-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"19-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"20-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"21-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"22-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"23-Feb
",,"stdout","1692119452673",,,,,,,
"o","5",,"2-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"3-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"4-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"5-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"6-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"7-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"8-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"9-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"10-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"11-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"12-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"13-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"14-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"15-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"16-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"17-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"18-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"19-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"20-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"21-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"22-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"23-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"24-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"25-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"31-Mar
",,"stdout","1692119452673",,,,,,,
"o","5",,"1-Apr
",,"stdout","1692119452673",,,,,,,
"o","5",,"2-Apr
",,"stdout","1692119452673",,,,,,,
"o","5",,"3-Apr
",,"stdout","1692119452673",,,,,,,
"o","5",,"4-Apr
",,"stdout","1692119452673",,,,,,,
"o","5",,"5-Apr
",,"stdout","1692119452673",,,,,,,
"o","5",,"6-Apr
",,"stdout","1692119452673",,,,,,,
"o","5",,"7-Apr
",,"stdout","1692119452673",,,,,,,
"o","5",,"8-Apr
",,"stdout","1692119452673",,,,,,,
"o","5",,"9-Apr
",,"stdout","1692119452673",,,,,,,
"o","5",,"10-Apr
",,"stdout","1692119452673",,,,,,,
"o","5",,"11-Apr
",,"stdout","1692119452673",,,,,,,
"o","5",,"12-Apr
",,"stdout","1692119452673",,,,,,,
"o","5",,"30-Apr
",,"stdout","1692119452673",,,,,,,
"o","5",,"1-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"2-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"3-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"4-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"5-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"6-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"7-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"8-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"9-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"10-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"11-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"12-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"13-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"14-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"15-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"16-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"17-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"18-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"19-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"20-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"21-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"22-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"23-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"29-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"30-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"31-May
",,"stdout","1692119452673",,,,,,,
"o","5",,"1-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"2-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"3-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"4-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"5-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"6-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"7-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"8-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"9-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"10-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"11-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"12-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"13-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"14-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"16-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"17-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"18-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"19-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"20-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"21-Jun
",,"stdout","1692119452673",,,,,,,
"o","5",,"27-Jun
",,"stdout","1692119452674",,,,,,,
"o","5",,"28-Jun
",,"stdout","1692119452674",,,,,,,
"o","5",,"29-Jun
",,"stdout","1692119452674",,,,,,,
"o","5",,"30-Jun
",,"stdout","1692119452674",,,,,,,
"o","5",,"1-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"2-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"3-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"4-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"5-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"6-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"7-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"8-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"9-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"10-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"11-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"12-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"13-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"14-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"15-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"16-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"17-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"18-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"19-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"20-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"27-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"28-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"29-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"30-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"31-Jul
",,"stdout","1692119452674",,,,,,,
"o","5",,"1-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"2-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"3-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"4-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"5-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"6-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"7-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"8-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"9-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"10-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"11-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"12-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"13-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"14-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"15-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"16-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"17-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"18-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"19-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"26-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"27-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"28-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"29-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"30-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"31-Aug
",,"stdout","1692119452674",,,,,,,
"o","5",,"1-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"2-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"3-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"4-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"5-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"6-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"7-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"8-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"9-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"10-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"11-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"12-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"13-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"14-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"15-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"16-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"17-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"24-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"25-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"26-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"27-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"28-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"29-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"30-Sep
",,"stdout","1692119452674",,,,,,,
"o","5",,"1-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"2-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"3-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"4-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"5-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"6-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"7-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"8-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"9-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"10-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"11-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"12-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"13-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"14-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"15-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"16-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"24-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"25-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"26-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"27-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"28-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"29-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"30-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"31-Oct
",,"stdout","1692119452674",,,,,,,
"o","5",,"1-Nov
",,"stdout","1692119452674",,,,,,,
"o","5",,"2-Nov
",,"stdout","1692119452674",,,,,,,
"o","5",,"3-Nov
",,"stdout","1692119452674",,,,,,,
"o","5",,"4-Nov
",,"stdout","1692119452674",,,,,,,
"o","5",,"5-Nov
",,"stdout","1692119452674",,,,,,,
"o","5",,"6-Nov
",,"stdout","1692119452674",,,,,,,
"o","5",,"7-Nov
",,"stdout","1692119452674",,,,,,,
"o","5",,"8-Nov
",,"stdout","1692119452674",,,,,,,
"o","5",,"9-Nov
",,"stdout","1692119452674",,,,,,,
"o","5",,"10-Nov
",,"stdout","1692119452674",,,,,,,
"o","5",,"11-Nov
",,"stdout","1692119452674",,,,,,,
"o","5",,"12-Nov
",,"stdout","1692119452674",,,,,,,
"o","5",,"13-Nov
",,"stdout","1692119452674",,,,,,,
"o","5",,"14-Nov
",,"stdout","1692119452675",,,,,,,
"o","5",,"15-Nov
",,"stdout","1692119452675",,,,,,,
"o","5",,"23-Nov
",,"stdout","1692119452675",,,,,,,
"o","5",,"24-Nov
",,"stdout","1692119452675",,,,,,,
"o","5",,"25-Nov
",,"stdout","1692119452675",,,,,,,
"o","5",,"26-Nov
",,"stdout","1692119452675",,,,,,,
"o","5",,"27-Nov
",,"stdout","1692119452675",,,,,,,
"o","5",,"28-Nov
",,"stdout","1692119452675",,,,,,,
"o","5",,"29-Nov
",,"stdout","1692119452675",,,,,,,
"o","5",,"30-Nov
",,"stdout","1692119452675",,,,,,,
"o","5",,"5-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"6-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"7-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"8-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"9-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"10-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"11-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"12-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"13-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"14-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"15-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"23-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"24-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"25-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"26-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"27-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"28-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"29-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"30-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"31-Dec
",,"stdout","1692119452675",,,,,,,
"o","5",,"       date interference?  possible wave?
",,"stdout","1692119452767",,,,,,,
"o","5",,"0     1-Jan             1             1.0
",,"stdout","1692119452767",,,,,,,
"o","5",,"1     2-Jan             1             1.0
",,"stdout","1692119452767",,,,,,,
"o","5",,"2     3-Jan             1             1.0
",,"stdout","1692119452767",,,,,,,
"o","5",,"3     4-Jan             1             1.0
",,"stdout","1692119452767",,,,,,,
"o","5",,"4     5-Jan             1             1.0
",,"stdout","1692119452767",,,,,,,
"o","5",,"..      ...           ...             ...
",,"stdout","1692119452767",,,,,,,
"o","5",,"282  27-Dec             0             1.0
",,"stdout","1692119452767",,,,,,,
"o","5",,"283  28-Dec             0             1.0
",,"stdout","1692119452767",,,,,,,
"o","5",,"284  29-Dec             0             1.0
",,"stdout","1692119452767",,,,,,,
"o","5",,"285  30-Dec             0             1.0
",,"stdout","1692119452767",,,,,,,
"o","5",,"286  31-Dec             0             1.0
",,"stdout","1692119452767",,,,,,,
"o","5",,"
",,"stdout","1692119452767",,,,,,,
"o","5",,"[287 rows x 3 columns]
",,"stdout","1692119452767",,,,,,,
"o","5",,"1-Jan
",,"stdout","1692119452767",,,,,,,
"o","5",,"2-Jan
",,"stdout","1692119452767",,,,,,,
"o","5",,"3-Jan
",,"stdout","1692119452767",,,,,,,
"o","5",,"4-Jan
",,"stdout","1692119452767",,,,,,,
"o","5",,"5-Jan
",,"stdout","1692119452767",,,,,,,
"o","5",,"6-Jan
",,"stdout","1692119452767",,,,,,,
"o","5",,"7-Jan
",,"stdout","1692119452767",,,,,,,
"o","5",,"8-Jan
",,"stdout","1692119452767",,,,,,,
"o","5",,"9-Jan
",,"stdout","1692119452767",,,,,,,
"o","5",,"10-Jan
",,"stdout","1692119452767",,,,,,,
"o","5",,"11-Jan
",,"stdout","1692119452767",,,,,,,
"o","5",,"12-Jan
",,"stdout","1692119452767",,,,,,,
"o","5",,"13-Jan
",,"stdout","1692119452767",,,,,,,
"o","5",,"14-Jan
",,"stdout","1692119452768",,,,,,,
"o","5",,"21-Jan
",,"stdout","1692119452768",,,,,,,
"o","5",,"22-Jan
",,"stdout","1692119452768",,,,,,,
"o","5",,"23-Jan
",,"stdout","1692119452768",,,,,,,
"o","5",,"24-Jan
",,"stdout","1692119452768",,,,,,,
"o","5",,"25-Jan
",,"stdout","1692119452768",,,,,,,
"o","5",,"26-Jan
",,"stdout","1692119452768",,,,,,,
"o","5",,"27-Jan
",,"stdout","1692119452768",,,,,,,
"o","5",,"28-Jan
",,"stdout","1692119452768",,,,,,,
"o","5",,"29-Jan
",,"stdout","1692119452768",,,,,,,
"o","5",,"30-Jan
",,"stdout","1692119452768",,,,,,,
"o","5",,"31-Jan
",,"stdout","1692119452768",,,,,,,
"o","5",,"1-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"2-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"3-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"4-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"5-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"6-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"7-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"8-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"9-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"10-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"11-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"12-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"20-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"21-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"22-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"23-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"24-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"25-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"26-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"27-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"28-Feb
",,"stdout","1692119452768",,,,,,,
"o","5",,"1-Mar
",,"stdout","1692119452768",,,,,,,
"o","5",,"2-Mar
",,"stdout","1692119452768",,,,,,,
"o","5",,"3-Mar
",,"stdout","1692119452768",,,,,,,
"o","5",,"4-Mar
",,"stdout","1692119452768",,,,,,,
